"Date","Price","Open","High","Low","Vol.","Change %"
"May 27, 2022","87.43","88.52","88.73","86.59","67.80K","-0.39%"
"May 26, 2022","87.77","89.12","89.79","87.52","80.25K","-1.48%"
"May 25, 2022","89.09","87.72","89.77","87.61","136.03K","0.77%"
"May 24, 2022","88.41","86.43","89.14","86.40","159.43K","2.54%"
"May 20, 2022","86.22","84.77","86.27","83.93","159.31K","1.79%"
"May 19, 2022","84.70","83.61","85.03","83.29","103.55K","2.87%"
"May 18, 2022","82.34","83.78","84.07","82.01","93.04K","-1.93%"
"May 17, 2022","83.96","85.32","85.61","83.42","101.25K","-0.13%"
"May 16, 2022","84.07","84.20","84.73","83.50","144.00K","-0.26%"
"May 13, 2022","84.29","84.55","85.37","83.64","165.48K","-1.09%"
"May 12, 2022","85.22","86.52","88.48","84.09","233.10K","-4.18%"
"May 11, 2022","88.94","89.26","90.36","88.52","185.60K","0.03%"
"May 10, 2022","88.91","90.61","91.55","88.05","189.86K","-0.87%"
"May 09, 2022","89.69","91.69","92.50","89.51","282.81K","-4.47%"
"May 06, 2022","93.89","92.25","94.26","92.23","119.72K","1.11%"
"May 05, 2022","92.86","94.65","94.90","91.13","241.34K","-0.68%"
"May 04, 2022","93.50","92.67","93.90","91.68","194.29K","0.90%"
"May 03, 2022","92.67","93.62","94.94","92.67","133.49K","-0.46%"
"May 02, 2022","93.10","91.40","93.55","90.76","184.40K","-0.39%"
"Apr 29, 2022","93.46","94.48","95.53","93.45","189.09K","-0.33%"
"Apr 28, 2022","93.77","93.50","94.23","92.62","145.64K","1.44%"
"Apr 27, 2022","92.44","93.19","94.34","92.30","140.01K","0.00%"
"Apr 26, 2022","92.44","93.41","94.14","92.39","162.96K","0.08%"
"Apr 25, 2022","92.37","90.88","94.45","90.55","237.50K","-2.56%"
"Apr 22, 2022","94.80","90.15","95.34","89.64","436.21K","-2.51%"
"Apr 21, 2022","97.24","101.08","101.52","95.65","389.63K","-5.78%"
"Apr 20, 2022","103.21","103.38","103.72","102.43","231.85K","-1.30%"
"Apr 19, 2022","104.57","106.02","107.00","104.36","150.52K","-2.95%"
"Apr 18, 2022","107.75","107.83","108.98","107.48","115.43K","0.76%"
"Apr 14, 2022","106.94","105.19","107.55","105.06","106.35K","0.98%"
"Apr 13, 2022","105.90","105.29","106.10","104.56","179.25K","1.53%"
"Apr 12, 2022","104.30","103.48","105.54","102.83","138.81K","1.45%"
"Apr 11, 2022","102.81","104.60","105.75","101.52","202.71K","-0.36%"
"Apr 08, 2022","103.18","102.66","104.00","102.62","119.92K","1.21%"
"Apr 07, 2022","101.95","100.40","102.83","100.07","154.40K","2.28%"
"Apr 06, 2022","99.68","100.00","101.54","99.41","213.62K","-0.10%"
"Apr 05, 2022","99.78","101.33","102.68","99.17","167.96K","-1.70%"
"Apr 04, 2022","101.51","104.00","104.44","99.82","129.86K","-1.89%"
"Apr 01, 2022","103.47","98.14","103.87","98.14","174.97K","4.17%"
"Mar 31, 2022","99.33","99.95","101.31","99.33","232.13K","-0.40%"
"Mar 30, 2022","99.73","97.97","99.82","97.96","116.84K","1.58%"
"Mar 29, 2022","98.18","95.33","98.19","94.02","218.81K","0.31%"
"Mar 28, 2022","97.88","97.45","99.19","97.43","89.61K","-0.57%"
"Mar 25, 2022","98.44","97.13","98.49","96.59","117.23K","0.41%"
"Mar 24, 2022","98.04","99.81","100.55","97.79","213.22K","-1.11%"
"Mar 23, 2022","99.14","96.44","99.15","96.44","210.56K","3.78%"
"Mar 22, 2022","95.53","95.99","96.45","94.16","121.07K","-0.51%"
"Mar 21, 2022","96.02","93.97","97.39","93.97","189.27K","3.93%"
"Mar 18, 2022","92.39","91.93","93.88","91.64","311.46K","-0.13%"
"Mar 17, 2022","92.51","93.18","94.31","92.18","232.99K","0.37%"
"Mar 16, 2022","92.17","92.68","93.21","90.15","386.77K","-1.72%"
"Mar 15, 2022","93.78","92.22","95.32","92.14","293.73K","-0.82%"
"Mar 14, 2022","94.56","95.57","95.57","92.78","328.87K","-3.51%"
"Mar 11, 2022","98.00","96.00","98.74","95.44","204.28K","-0.71%"
"Mar 10, 2022","98.70","98.58","101.10","97.59","273.17K","1.40%"
"Mar 09, 2022","97.34","94.00","97.57","93.92","279.37K","-2.50%"
"Mar 08, 2022","99.84","100.00","103.71","98.59","638.92K","0.25%"
"Mar 07, 2022","99.59","94.51","99.99","93.79","441.32K","5.38%"
"Mar 04, 2022","94.51","90.10","95.05","90.10","371.01K","5.47%"
"Mar 03, 2022","89.61","87.75","89.80","87.75","148.19K","1.74%"
"Mar 02, 2022","88.08","86.07","88.53","85.44","234.34K","0.18%"
"Mar 01, 2022","87.92","84.87","88.04","84.62","260.67K","4.65%"
"Feb 28, 2022","84.01","87.09","87.09","83.22","425.39K","-2.57%"
"Feb 25, 2022","86.23","84.20","87.01","84.08","225.73K","0.95%"
"Feb 24, 2022","85.42","89.04","89.95","83.80","482.53K","-1.76%"
"Feb 23, 2022","86.95","85.16","87.28","84.77","179.60K","1.41%"
"Feb 22, 2022","85.74","86.53","86.83","85.06","124.44K","-0.50%"
"Feb 18, 2022","86.17","85.47","86.62","84.76","160.63K","0.13%"
"Feb 17, 2022","86.06","82.65","86.39","82.20","352.38K","5.57%"
"Feb 16, 2022","81.52","80.79","82.14","80.79","148.45K","1.17%"
"Feb 15, 2022","80.58","79.99","80.73","79.53","164.72K","-1.61%"
"Feb 14, 2022","81.90","81.95","82.44","80.63","185.67K","0.80%"
"Feb 11, 2022","81.25","76.89","81.91","76.78","332.64K","5.55%"
"Feb 10, 2022","76.98","79.92","80.16","76.80","313.88K","-3.77%"
"Feb 09, 2022","80.00","80.34","80.75","79.66","201.40K","-0.90%"
"Feb 08, 2022","80.73","80.54","80.88","79.95","166.82K","0.46%"
"Feb 07, 2022","80.36","77.83","80.46","77.47","138.10K","3.36%"
"Feb 04, 2022","77.75","78.05","78.78","77.74","180.53K","-0.72%"
"Feb 03, 2022","78.31","78.72","78.96","77.56","162.67K","-0.34%"
"Feb 02, 2022","78.58","77.74","79.47","77.56","171.47K","1.13%"
"Feb 01, 2022","77.70","78.20","78.58","77.28","131.17K","0.04%"
"Jan 31, 2022","77.67","76.40","77.90","76.25","172.00K","1.65%"
"Jan 28, 2022","76.41","76.72","76.84","75.33","167.18K","-1.13%"
"Jan 27, 2022","77.28","76.89","79.11","76.57","302.27K","-1.19%"
"Jan 26, 2022","78.21","78.78","80.62","77.69","247.37K","-2.07%"
"Jan 25, 2022","79.86","79.29","80.12","78.64","190.82K","-0.03%"
"Jan 24, 2022","79.88","78.53","79.91","77.45","233.85K","0.63%"
"Jan 21, 2022","79.38","80.39","80.39","78.42","156.83K","-0.66%"
"Jan 20, 2022","79.91","81.01","81.70","79.47","199.48K","-1.58%"
"Jan 19, 2022","81.19","77.38","81.42","77.32","283.39K","5.87%"
"Jan 18, 2022","76.69","76.32","76.80","75.60","120.69K","0.18%"
"Jan 17, 2022","76.55","76.75","76.84","76.55","10.88K","-0.38%"
"Jan 14, 2022","76.84","76.76","77.07","75.84","155.88K","0.14%"
"Jan 13, 2022","76.73","76.49","77.09","76.49","80.86K","-0.23%"
"Jan 12, 2022","76.91","76.32","77.00","75.63","122.32K","0.31%"
"Jan 11, 2022","76.67","76.48","76.67","75.75","128.11K","-0.03%"
"Jan 10, 2022","76.69","75.06","76.75","74.78","93.34K","2.10%"
